Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
811057,10543894,HZ283941,05/28/2016 12:00:00 PM,037XX N SOUTHPORT AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,1922,19.0,44.0,6.0,08B,1166305.0,1924882.0,2016,06/06/2016 03:48:33 PM,41.949454877,-87.664083391,"(41.949454877, -87.664083391)"
2413562,8431126,HV109689,01/08/2012 12:45:00 PM,001XX E 37TH PL,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,True,False,211,2.0,3.0,35.0,26,1177938.0,1880167.0,2012,02/04/2016 06:33:39 AM,41.82649745,-87.622683779,"(41.82649745, -87.622683779)"
2427140,8453828,HV131132,01/25/2012 09:19:00 AM,015XX W 86TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,614,6.0,21.0,71.0,04B,1167421.0,1847695.0,2012,02/04/2016 06:33:39 AM,41.7376225,-87.662198316,"(41.7376225, -87.662198316)"
2773037,9002588,HW149473,02/08/2013 08:10:00 PM,023XX S CHRISTIANA AVE,0460,BATTERY,SIMPLE,STREET,False,False,1024,10.0,22.0,30.0,08B,1154396.0,1888302.0,2013,02/04/2016 06:33:39 AM,41.849322787,-87.708838097,"(41.849322787, -87.708838097)"
3512367,10332921,HY523561,12/03/2015 04:05:00 PM,0000X W ADAMS ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,112,1.0,42.0,32.0,06,1176215.0,1899450.0,2015,12/10/2015 03:54:20 PM,41.879450304,-87.628424314,"(41.879450304, -87.628424314)"
3110822,9560825,HX212478,04/05/2014 08:00:00 PM,051XX S ARCHER AVE,0820,THEFT,$500 AND UNDER,CLEANING STORE,False,False,815,8.0,23.0,57.0,06,1148375.0,1870456.0,2014,02/04/2016 06:33:39 AM,41.800468885,-87.731394955,"(41.800468885, -87.731394955)"
2683675,8858063,HV531891,10/24/2012 12:05:00 AM,038XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2535,25.0,30.0,23.0,18,1150322.0,1910356.0,2012,02/04/2016 06:33:39 AM,41.909921721,-87.723214866,"(41.909921721, -87.723214866)"
6193710,10757334,HZ520321,11/18/2016 12:15:00 PM,010XX N HARDING AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,1112,11.0,27.0,23.0,18,1149866.0,1906619.0,2016,11/25/2016 03:52:04 PM,41.899675912,-87.724987394,"(41.899675912, -87.724987394)"
3041382,9436139,HW580307,12/22/2013 08:00:00 AM,049XX S KOMENSKY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,815,8.0,14.0,57.0,07,1150196.0,1871659.0,2013,02/04/2016 06:33:39 AM,41.803734907,-87.724685448,"(41.803734907, -87.724685448)"
2419736,8441407,HV117214,01/14/2012 01:20:00 AM,080XX S COLES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,422,4.0,7.0,46.0,08B,1198215.0,1852352.0,2012,02/04/2016 06:33:39 AM,41.749687292,-87.549223671,"(41.749687292, -87.549223671)"
6090998,10597917,HZ344754,07/08/2016 06:00:00 PM,0000X S MICHIGAN AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,112,1.0,42.0,32.0,06,1177316.0,1900287.0,2016,07/18/2016 03:53:21 PM,41.881722193,-87.624356274,"(41.881722193, -87.624356274)"
2479431,8536633,HV213471,03/25/2012 01:11:00 AM,062XX W DIVERSEY AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,True,False,2512,25.0,29.0,19.0,24,1134425.0,1917952.0,2012,02/04/2016 06:33:39 AM,41.931061494,-87.781435226,"(41.931061494, -87.781435226)"
2874912,9166834,HW312209,06/09/2013 05:00:00 PM,071XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,True,333,3.0,5.0,43.0,08A,1190784.0,1857851.0,2013,02/04/2016 06:33:39 AM,41.764959618,-87.576276125,"(41.764959618, -87.576276125)"
3276179,9840895,HX489841,10/25/2014 01:02:00 PM,005XX W ADDISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1925,19.0,46.0,6.0,26,1171706.0,1924531.0,2014,02/04/2016 06:33:39 AM,41.948374277,-87.644240588,"(41.948374277, -87.644240588)"
3452543,10229855,HY416768,08/22/2015 07:00:00 AM,027XX N HALSTED ST,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,1935,19.0,43.0,7.0,06,1170467.0,1918439.0,2015,09/17/2015 11:34:46 AM,41.931684824,-87.648973638,"(41.931684824, -87.648973638)"
6084253,10584001,HZ333669,07/03/2016 10:05:00 AM,017XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1931,19.0,32.0,6.0,14,1164230.0,1919965.0,2016,07/10/2016 03:56:37 PM,41.936006578,-87.671850254,"(41.936006578, -87.671850254)"
6105864,10617205,HZ369809,07/29/2016 03:23:00 PM,018XX S DRAKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1021,10.0,24.0,29.0,08B,1153000.0,1890661.0,2016,08/05/2016 03:49:55 PM,41.855823906,-87.71389916,"(41.855823906, -87.71389916)"
3143656,9617572,HX267575,05/09/2014 09:00:00 AM,077XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,624,6.0,8.0,69.0,08B,1183899.0,1853859.0,2014,02/04/2016 06:33:39 AM,41.754168689,-87.601635756,"(41.754168689, -87.601635756)"
3500486,10312757,HY501710,11/14/2015 05:40:00 PM,0000X N LAMON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1533,15.0,28.0,25.0,18,1143714.0,1899838.0,2015,11/21/2015 03:51:42 PM,41.881185539,-87.747753929,"(41.881185539, -87.747753929)"
3020417,9401588,HW544283,11/21/2013 04:45:00 PM,118XX S WESTERN AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,False,False,2212,22.0,19.0,75.0,10,1162525.0,1826055.0,2013,02/04/2016 06:33:39 AM,41.678342039,-87.680736876,"(41.678342039, -87.680736876)"
2475525,8530048,HV207293,03/21/2012 01:00:00 AM,060XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2433,24.0,48.0,77.0,08B,1168149.0,1940233.0,2012,02/04/2016 06:33:39 AM,41.991538784,-87.656859584,"(41.991538784, -87.656859584)"
3516898,10340757,HY531576,12/09/2015 11:00:00 PM,050XX N LOWELL AVE,0810,THEFT,OVER $500,STREET,False,False,1712,17.0,39.0,14.0,06,1146468.0,1933164.0,2015,12/16/2015 03:54:39 PM,41.972583225,-87.736789928,"(41.972583225, -87.736789928)"
2550769,8650352,HV324687,05/08/2012 08:00:00 AM,078XX S STEWART AVE,0810,THEFT,OVER $500,OTHER,False,False,621,6.0,17.0,69.0,06,1174981.0,1853117.0,2012,02/04/2016 06:33:39 AM,41.752336032,-87.634339204,"(41.752336032, -87.634339204)"
2574806,8687377,HV362754,05/03/2012 12:00:00 AM,016XX S RACINE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1233,12.0,25.0,31.0,11,1168634.0,1892116.0,2012,02/04/2016 06:33:39 AM,41.859492718,-87.656472706,"(41.859492718, -87.656472706)"
3277002,9841941,HX491037,11/01/2014 03:10:00 PM,079XX S INGLESIDE AVE,0560,ASSAULT,SIMPLE,STREET,True,False,624,6.0,8.0,44.0,08A,1183939.0,1852589.0,2014,02/04/2016 06:33:39 AM,41.750682745,-87.601528757,"(41.750682745, -87.601528757)"
2837662,9108353,HW253169,04/29/2013 07:10:00 PM,057XX W EDDY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1633,16.0,38.0,15.0,08B,1137526.0,1923025.0,2013,02/04/2016 06:33:39 AM,41.944926998,-87.769916953,"(41.944926998, -87.769916953)"
2713159,8903675,HV578109,11/26/2012 11:05:00 PM,007XX N LOREL AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,False,1524,15.0,37.0,25.0,18,1140539.0,1904467.0,2012,02/04/2016 06:33:39 AM,41.893946946,-87.759298803,"(41.893946946, -87.759298803)"
3438104,10205716,HY392555,08/22/2015 03:17:00 AM,047XX S LOOMIS BLVD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,933,9.0,20.0,61.0,24,1167797.0,1873327.0,2015,08/31/2015 03:43:09 PM,41.807951925,-87.660085612,"(41.807951925, -87.660085612)"
3514550,10336152,HY527507,12/06/2015 08:39:00 PM,012XX S INDEPENDENCE BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1011,10.0,24.0,29.0,18,1151447.0,1894200.0,2015,12/13/2015 03:59:42 PM,41.86556594,-87.719506601,"(41.86556594, -87.719506601)"
4071566,10461179,HZ200165,03/24/2016 06:30:00 PM,028XX W WALNUT ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,1222,12.0,27.0,27.0,07,1157448.0,1901509.0,2016,03/31/2016 03:51:38 PM,41.885502699,-87.697277708,"(41.885502699, -87.697277708)"
2809612,9064077,HW208607,03/27/2013 01:10:00 PM,038XX W WASHINGTON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1122,11.0,28.0,26.0,18,1150762.0,1900143.0,2013,02/04/2016 06:33:39 AM,41.881887612,-87.721865866,"(41.881887612, -87.721865866)"
2749881,8964307,HW112514,01/10/2013 06:45:00 PM,027XX S WESTERN AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,1034,10.0,25.0,31.0,06,1160819.0,1885998.0,2013,02/04/2016 06:33:39 AM,41.842869772,-87.685328677,"(41.842869772, -87.685328677)"
3489853,10295295,HY482704,10/30/2015 06:05:00 PM,113XX S RACINE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,2234,22.0,34.0,75.0,04B,1170363.0,1829364.0,2015,11/06/2015 03:55:21 PM,41.687255994,-87.651951081,"(41.687255994, -87.651951081)"
3532697,10366718,HZ102871,01/03/2016 11:30:00 AM,054XX N LONG AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1623,16.0,45.0,11.0,05,1139182.0,1935823.0,2016,01/10/2016 08:46:55 AM,41.980015837,-87.763517247,"(41.980015837, -87.763517247)"
3518820,10344069,HY534969,12/12/2015 08:30:00 PM,007XX E 45TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,221,2.0,4.0,38.0,05,1181785.0,1875333.0,2015,12/19/2015 03:58:51 PM,41.813144404,-87.608719612,"(41.813144404, -87.608719612)"
3115388,9570464,HX220927,04/12/2014 01:30:00 PM,038XX W 18TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,1014,10.0,24.0,29.0,06,1151195.0,1891109.0,2014,02/04/2016 06:33:39 AM,41.857088813,-87.720512707,"(41.857088813, -87.720512707)"
2766908,8992318,HW139237,01/31/2013 03:00:00 PM,053XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,STREET,False,False,231,2.0,3.0,40.0,08B,1179833.0,1869653.0,2013,02/04/2016 06:33:39 AM,41.797602938,-87.616053425,"(41.797602938, -87.616053425)"
3292034,9867228,HX517760,11/23/2014 04:05:00 PM,120XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,523,5.0,34.0,53.0,08B,1175463.0,1825150.0,2014,02/04/2016 06:33:39 AM,41.675579908,-87.633406013,"(41.675579908, -87.633406013)"
3101520,9543756,HX196890,03/24/2014 01:20:00 PM,007XX N MONTICELLO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1112,11.0,27.0,23.0,18,1151915.0,1904790.0,2014,02/04/2016 06:33:39 AM,41.894616838,-87.71750958,"(41.894616838, -87.71750958)"
812212,10541879,HZ287372,05/31/2016 09:00:00 AM,016XX E 86TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,412,4.0,8.0,45.0,26,1188738.0,1848284.0,2016,06/07/2016 03:57:55 PM,41.73875606,-87.584080551,"(41.73875606, -87.584080551)"
3440199,10208963,HY396111,08/24/2015 08:02:00 PM,113XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),True,True,531,5.0,9.0,50.0,08B,1182935.0,1829929.0,2015,08/31/2015 03:43:09 PM,41.688524339,-87.605909458,"(41.688524339, -87.605909458)"
4089553,10372505,HZ108250,09/09/2015 08:35:00 AM,046XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2521,25.0,31.0,20.0,06,1144951.0,1918212.0,2015,04/15/2016 03:49:27 PM,41.931582515,-87.742747165,"(41.931582515, -87.742747165)"
2417388,8438037,HV115352,01/12/2012 02:15:00 PM,026XX W CERMAK RD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1034,10.0,28.0,30.0,06,1159057.0,1889295.0,2012,02/04/2016 06:33:39 AM,41.851953399,-87.69170439,"(41.851953399, -87.69170439)"
